"","Number.of.Genotypes","Weighted.Linkage.Density"
"1071",22,2.19376031336124
"1072",23,2.1781511970577
"1073",24,2.19376031336124
"1074",25,2.22484249866303
"1075",26,2.22484249866303
"1076",2,2.625930908396
"1077",3,1.87303801107654
"1078",4,2.2869379274734
"1079",5,2.19879611181365
"1080",6,2.50306544394549
"1081",7,2.35019625842085
"1082",8,2.28962829660229
"1083",9,2.24719274923108
"1084",10,2.38345701996352
"1085",11,2.19308976078058
"1086",12,2.3690906169186
"1087",13,2.22009107287692
"1088",14,2.40351810964874
"1089",15,2.18201832588399
"1090",16,2.22365695686648
"1091",17,2.45047926185071
"1092",18,2.3282241520737
"1093",19,2.31614910797169
"1094",20,2.31614910797169
"1095",21,2.18201832588399
"1096",22,2.3099027304798
"1097",23,2.25622715183688
"1098",24,2.1849329567816
"1099",25,2.23046155880991
"1100",26,2.22484249866303
"1101",2,1
"1102",3,2.55487735381561
"1103",4,2.16869386387779
"1104",5,2.15397591744031
"1105",6,2.18477882044986
"1106",7,2.38390851480399
"1107",8,2.31545082243587
"1108",9,2.36238875907037
"1109",10,2.36338948456761
"1110",11,2.6080210147858
"1111",12,2.34855272075041
"1112",13,1.94523762113146
"1113",14,2.19036140930734
"1114",15,2.03638109509547
"1115",16,2.22009107287692
"1116",17,2.34873327176974
"1117",18,2.39509773670116
"1118",19,2.25431867314192
"1119",20,2.1849329567816
"1120",21,2.30092663440087
"1121",22,2.21995462128532
"1122",23,2.23046155880991
"1123",24,2.13555658754725
"1124",25,2.19036140930734
"1125",26,2.22484249866303
"1126",2,2.03819095937472
"1127",3,2.75059239575239
"1128",4,1
"1129",5,2.34786188758333
"1130",6,2.00303029764811
"1131",7,2.31935340701195
"1132",8,2.43970287742152
"1133",9,2.38219865496972
"1134",10,2.20926397641467
"1135",11,2.29903810567666
"1136",12,2.36746508668968
"1137",13,2.09852805104499
"1138",14,2.38269399380991
"1139",15,2.40318134624716
"1140",16,2.32353051658689
"1141",17,2.31564952551723
"1142",18,2.34466167459439
"1143",19,2.22484249866303
"1144",20,2.25601920025414
"1145",21,2.30836562842548
"1146",22,2.31614910797169
"1147",23,2.24584525349332
"1148",24,2.23046155880991
"1149",25,2.23046155880991
"1150",26,2.22484249866303
"1151",2,1.40005487675325
"1152",3,2.10388680047206
"1153",4,2.39645191690415
"1154",5,2.09839575162306
"1155",6,1.69055078897615
"1156",7,2.26264363998119
"1157",8,2.16314927704005
"1158",9,2.41967046014666
"1159",10,2.42034805833465
"1160",11,2.45380155490684
"1161",12,2.40116997595947
"1162",13,2.29032115736686
"1163",14,2.30341497260928
"1164",15,2.28061229362562
"1165",16,2.39535527664604
"1166",17,2.19999213950442
"1167",18,2.23046155880991
"1168",19,2.29110933333102
"1169",20,2.29110933333102
"1170",21,2.23046155880991
"1171",22,2.21493262612398
"1172",23,2.22484249866303
"1173",24,2.1849329567816
"1174",25,2.22484249866303
"1175",26,2.22484249866303
"1176",2,2.53747655779957
"1177",3,2.07656224449374
"1178",4,2.43428783813245
"1179",5,2.16736606723864
"1180",6,1.96303560297451
"1181",7,2.36475703652421
"1182",8,2.59414963844169
"1183",9,2.45399126912317
"1184",10,2.39660232246473
"1185",11,2.15995479971094
"1186",12,2.37373591083778
"1187",13,2.19151844326185
"1188",14,2.31578422462416
"1189",15,2.38228598411435
"1190",16,2.42321490817564
"1191",17,2.37338754928313
"1192",18,2.30569919077272
"1193",19,2.21643197460218
"1194",20,2.31564952551723
"1195",21,2.29110933333102
"1196",22,2.27526474542568
"1197",23,2.1849329567816
"1198",24,2.1849329567816
"1199",25,2.22484249866303
"1200",26,2.22484249866303
"1201",2,1.72907611972842
"1202",3,2.37395957646948
"1203",4,2.5339183226318
"1204",5,2.28493528387374
"1205",6,2.04917947373447
"1206",7,2.37180875548582
"1207",8,2.30695870728661
"1208",9,2.27036578510625
"1209",10,2.48742522540119
"1210",11,2.34586228830196
"1211",12,2.3389958498646
"1212",13,2.32075106028161
"1213",14,2.2445898470184
"1214",15,2.19631175354254
"1215",16,2.27090085138994
"1216",17,2.33195382272193
"1217",18,2.09290661158878
"1218",19,2.1781511970577
"1219",20,2.31614910797169
"1220",21,2.25044314488306
"1221",22,2.35633218908873
"1222",23,2.22484249866303
"1223",24,2.23046155880991
"1224",25,2.23046155880991
"1225",26,2.22484249866303
"1226",2,1.86696447245269
"1227",3,2.11575763697986
"1228",4,2.27304151617023
"1229",5,2.12564533147939
"1230",6,2.43218155522674
"1231",7,2.03562046357963
"1232",8,2.26217437277544
"1233",9,2.03781792596736
"1234",10,2.48373195867202
"1235",11,2.29086064229812
"1236",12,2.25024884917632
"1237",13,2.48861884422062
"1238",14,2.15427975716756
"1239",15,2.24227150112012
"1240",16,2.49532263222511
"1241",17,2.3282241520737
"1242",18,2.44005943522569
"1243",19,2.25622715183688
"1244",20,2.25044314488306
"1245",21,2.27394493735401
"1246",22,2.19036140930734
"1247",23,2.30836562842548
"1248",24,2.22484249866303
"1249",25,2.27723381186822
"1250",26,2.22484249866303
"1251",2,1.62241278010709
"1252",3,2.2679449719809
"1253",4,1.5251515191312
"1254",5,1.92140280227127
"1255",6,2.08363536341326
"1256",7,1.99575290308092
"1257",8,2.02651744557754
"1258",9,2.49717149335354
"1259",10,2.33307013783486
"1260",11,2.56472035845087
"1261",12,2.44864665251985
"1262",13,2.68752733316463
"1263",14,2.46109436850812
"1264",15,2.19376031336124
"1265",16,2.21459777248617
"1266",17,2.18056353093407
"1267",18,2.4305530709536
"1268",19,2.2483814444268
"1269",20,2.25257351004524
"1270",21,2.25257351004524
"1271",22,2.25257351004524
"1272",23,2.25622715183688
"1273",24,2.1849329567816
"1274",25,2.22484249866303
"1275",26,2.22484249866303
"1276",2,2.33578725798049
"1277",3,2.48365106887986
"1278",4,2.21218305346265
"1279",5,1.87391684859198
"1280",6,1.93389233104336
"1281",7,1.79322268765119
"1282",8,2.52893460399853
"1283",9,2.21649331276006
"1284",10,2.46842619191486
"1285",11,2.19008130294245
"1286",12,2.30408561237348
"1287",13,2.04185279528293
"1288",14,2.41701467107688
"1289",15,2.25622715183688
"1290",16,2.41142446526441
"1291",17,2.32008618636237
"1292",18,2.27723381186822
"1293",19,2.3282241520737
"1294",20,2.17331042127906
"1295",21,2.25044314488306
"1296",22,2.1781511970577
"1297",23,2.25601920025414
"1298",24,2.1849329567816
"1299",25,2.22484249866303
"1300",26,2.22484249866303
"1301",2,1.66666666666667
"1302",3,2.32887142344833
"1303",4,1.46846443634341
"1304",5,1.91354645212862
"1305",6,2.36274838122343
"1306",7,2.33418420700769
"1307",8,2.35845708091178
"1308",9,2.34981753055613
"1309",10,2.28129913651075
"1310",11,2.39557013783486
"1311",12,2.55514448936386
"1312",13,2.35672550635492
"1313",14,2.13877979817794
"1314",15,2.35676888672261
"1315",16,2.26334477224359
"1316",17,2.25601920025414
"1317",18,2.1781511970577
"1318",19,2.31614910797169
"1319",20,2.23046155880991
"1320",21,2.22484249866303
"1321",22,2.32793941105476
"1322",23,2.25622715183688
"1323",24,2.1849329567816
"1324",25,2.22484249866303
"1325",26,2.22484249866303
"1326",2,1.75
"1327",3,1.44494078742115
"1328",4,1.85230191975085
"1329",5,1.9853577619511
"1330",6,2.41142538201478
"1331",7,2.37147296519724
"1332",8,2.72684918642443
"1333",9,2.04202265936678
"1334",10,2.24305722050986
"1335",11,2.41641951933276
"1336",12,2.50293128582507
"1337",13,2.45428295884024
"1338",14,2.32209965316726
"1339",15,2.25601920025414
"1340",16,2.32930339305942
"1341",17,2.39509773670116
"1342",18,2.27529462658435
"1343",19,2.29421624013805
"1344",20,2.25601920025414
"1345",21,2.1849329567816
"1346",22,2.25044314488306
"1347",23,2.22484249866303
"1348",24,2.25601920025414
"1349",25,2.22484249866303
"1350",26,2.22484249866303
"1351",2,2.14614613929625
"1352",3,1.7669351104128
"1353",4,1.82767053744122
"1354",5,2.20053558460454
"1355",6,1.97862010329563
"1356",7,2.24219625656297
"1357",8,2.31543975397117
"1358",9,2.50315547857256
"1359",10,2.39775345056041
"1360",11,2.39754008583333
"1361",12,2.18601513251206
"1362",13,2.36225774451276
"1363",14,2.36882308166835
"1364",15,2.34873327176974
"1365",16,2.49148951666215
"1366",17,2.14563010522011
"1367",18,2.17173958368654
"1368",19,2.22775435249174
"1369",20,2.25044314488306
"1370",21,2.19036140930734
"1371",22,2.27723381186822
"1372",23,2.31564952551723
"1373",24,2.1849329567816
"1374",25,2.22484249866303
"1375",26,2.22484249866303
"1376",2,1
"1377",3,1.64496822579778
"1378",4,2.36882308166835
"1379",5,2.34067088434441
"1380",6,1.99514617494962
"1381",7,2.57498064775179
"1382",8,1.90481163709521
"1383",9,2.27834665369501
"1384",10,2.1457057292861
"1385",11,2.20190695441314
"1386",12,2.40930463052825
"1387",13,2.21643197460218
"1388",14,2.35633218908873
"1389",15,2.27723381186822
"1390",16,2.47791780745224
"1391",17,2.24148851856457
"1392",18,2.19036140930734
"1393",19,2.22484249866303
"1394",20,2.25044314488306
"1395",21,2.24584525349332
"1396",22,2.28763489589022
"1397",23,2.25622715183688
"1398",24,2.22484249866303
"1399",25,2.22484249866303
"1400",26,2.22484249866303
"1401",2,2.24064060943139
"1402",3,2.05006093886558
"1403",4,2.45992892227452
"1404",5,2.38314104016126
"1405",6,2.21367966863844
"1406",7,1.73475781912241
"1407",8,2.23817579269988
"1408",9,2.32731187839359
"1409",10,1.91175037250147
"1410",11,2.32534029648545
"1411",12,2.13476630778059
"1412",13,2.35873912878367
"1413",14,2.18601513251206
"1414",15,2.33291581838514
"1415",16,2.35652122310744
"1416",17,2.09839247969279
"1417",18,2.24625808641354
"1418",19,2.17160794990088
"1419",20,2.3282241520737
"1420",21,2.23046155880991
"1421",22,2.29421624013805
"1422",23,2.25622715183688
"1423",24,2.25601920025414
"1424",25,2.22484249866303
"1425",26,2.22484249866303
"1426",2,1.50905200979174
"1427",3,2.38002773530056
"1428",4,2.38355015468769
"1429",5,2.08345416225418
"1430",6,2.49323086224886
"1431",7,2.24338020906201
"1432",8,1.89749065379191
"1433",9,2.24534622855114
"1434",10,2.24096473750767
"1435",11,2.2489525337011
"1436",12,2.44386529581609
"1437",13,2.13246069248618
"1438",14,2.22343248075181
"1439",15,2.2483814444268
"1440",16,2.35845708091178
"1441",17,2.28970294762661
"1442",18,2.26810818588001
"1443",19,2.21643197460218
"1444",20,2.31614910797169
"1445",21,2.29109951087708
"1446",22,2.19376031336124
"1447",23,2.23046155880991
"1448",24,2.23046155880991
"1449",25,2.23046155880991
"1450",26,2.22484249866303
"1451",2,2.27116012691209
"1452",3,2.35220839602328
"1453",4,2.26729356543822
"1454",5,1.73251410756376
"1455",6,2.26667875628489
"1456",7,2.13573629058943
"1457",8,2.58155581681332
"1458",9,2.29366290439951
"1459",10,2.27353947032553
"1460",11,2.26786889330032
"1461",12,2.29835440737055
"1462",13,2.35567238086273
"1463",14,2.22700503307643
"1464",15,2.30870814141394
"1465",16,2.4648096609144
"1466",17,2.3099027304798
"1467",18,2.22343248075181
"1468",19,2.38538524451913
"1469",20,2.27394493735401
"1470",21,2.14563010522011
"1471",22,2.29109951087708
"1472",23,2.1849329567816
"1473",24,2.1849329567816
"1474",25,2.22484249866303
"1475",26,2.22484249866303
"1476",2,2.38865216078247
"1477",3,2.18460011235999
"1478",4,2.08341358926438
"1479",5,1.78223989019168
"1480",6,2.19586398287281
"1481",7,2.26182267577684
"1482",8,1.98451466767807
"1483",9,2.29880783663251
"1484",10,2.28210730313073
"1485",11,2.30198323202431
"1486",12,2.37454844235212
"1487",13,2.35950239285912
"1488",14,2.31575013741731
"1489",15,2.07289145927549
"1490",16,2.41676502258324
"1491",17,2.44907054051323
"1492",18,2.26854903722787
"1493",19,2.1781511970577
"1494",20,2.1781511970577
"1495",21,2.1781511970577
"1496",22,2.31614910797169
"1497",23,2.22484249866303
"1498",24,2.25601920025414
"1499",25,2.23046155880991
"1500",26,2.22484249866303
"1501",2,1.80197021162036
"1502",3,2.66796963508915
"1503",4,2.42720642583865
"1504",5,2.23219969885941
"1505",6,1.98941460663344
"1506",7,1.8124124893843
"1507",8,1.99196681436138
"1508",9,2.10425417010568
"1509",10,1.99835294447746
"1510",11,2.3761152622103
"1511",12,2.31292914632369
"1512",13,1.9894821966656
"1513",14,2.4486730657166
"1514",15,2.27526474542568
"1515",16,2.29366290439951
"1516",17,2.29761017790241
"1517",18,2.26665880617109
"1518",19,2.19631175354254
"1519",20,2.29421624013805
"1520",21,2.26846984879448
"1521",22,2.22484249866303
"1522",23,2.19376031336124
"1523",24,2.1849329567816
"1524",25,2.22484249866303
"1525",26,2.22484249866303
"1526",2,2.37008930702621
"1527",3,1.74548901947558
"1528",4,2.2314618839189
"1529",5,1.82856617548754
"1530",6,2.32461993289419
"1531",7,2.28307261178147
"1532",8,2.29072580134415
"1533",9,2.27756657267968
"1534",10,1.94343664735299
"1535",11,2.22645808942518
"1536",12,2.15668892189367
"1537",13,1.94470655619224
"1538",14,2.53087754514717
"1539",15,2.26951503310535
"1540",16,2.3282241520737
"1541",17,2.27723381186822
"1542",18,2.4590956987341
"1543",19,2.14157211039084
"1544",20,2.12515484049748
"1545",21,2.23046155880991
"1546",22,2.29110933333102
"1547",23,2.13555658754725
"1548",24,2.1849329567816
"1549",25,2.23046155880991
"1550",26,2.22484249866303
"1551",2,1.9404571691793
"1552",3,1.94332042991653
"1553",4,2.36168822232928
"1554",5,1.77750617504762
"1555",6,2.20601476764224
"1556",7,1.82767053744122
"1557",8,2.09914434987085
"1558",9,1.56732409979803
"1559",10,2.35542533664867
"1560",11,2.2708485998789
"1561",12,2.04768428768051
"1562",13,2.41240349278456
"1563",14,1.89493201456747
"1564",15,2.25024884917632
"1565",16,2.47470987877709
"1566",17,2.20383493798461
"1567",18,2.20670032345607
"1568",19,2.26632482269528
"1569",20,2.28763489589022
"1570",21,2.08651672219437
"1571",22,2.26846984879448
"1572",23,2.25622715183688
"1573",24,2.23046155880991
"1574",25,2.22484249866303
"1575",26,2.22484249866303
"1576",2,2.24064060943139
"1577",3,2.17965112199454
"1578",4,1.56339371739146
"1579",5,2.15365202444987
"1580",6,2.5269107650213
"1581",7,2.25766442879643
"1582",8,2.02400544337475
"1583",9,1.84463500232931
"1584",10,2.17125124582255
"1585",11,1.95155174134103
"1586",12,2.40930463052825
"1587",13,2.26699474486474
"1588",14,2.37040552905795
"1589",15,2.27723381186822
"1590",16,2.31256520667816
"1591",17,2.33154144153826
"1592",18,2.29761017790241
"1593",19,2.17125124582255
"1594",20,2.27529462658435
"1595",21,2.23046155880991
"1596",22,2.25622715183688
"1597",23,2.22484249866303
"1598",24,2.1849329567816
"1599",25,2.22484249866303
"1600",26,2.22484249866303
"1601",2,1.5
"1602",3,2.27285190101951
"1603",4,1.76151388329211
"1604",5,2.29196701156645
"1605",6,2.2986993190004
"1606",7,2.07979699899884
"1607",8,2.12261898482572
"1608",9,2.42940710416042
"1609",10,2.28522426551295
"1610",11,2.38447233400613
"1611",12,2.12515484049748
"1612",13,2.30408561237348
"1613",14,2.32209965316726
"1614",15,2.22858293569481
"1615",16,2.35277585118217
"1616",17,2.42284791506774
"1617",18,2.38840882653927
"1618",19,2.27723381186822
"1619",20,2.22484249866303
"1620",21,2.3282241520737
"1621",22,2.29421624013805
"1622",23,2.19036140930734
"1623",24,2.1849329567816
"1624",25,2.22484249866303
"1625",26,2.22484249866303
"1626",2,1.78270833834929
"1627",3,2.14442415055952
"1628",4,1.4
"1629",5,2.55332692364141
"1630",6,2.32072200245202
"1631",7,2.41172533596731
"1632",8,1.47512769635135
"1633",9,2.46769944020091
"1634",10,2.40038799391493
"1635",11,2.36238875907037
"1636",12,2.49537549466742
"1637",13,2.13877979817794
"1638",14,2.20519590453527
"1639",15,2.25962474265288
"1640",16,2.34873327176974
"1641",17,2.22484249866303
"1642",18,2.32705510280468
"1643",19,2.30683063890401
"1644",20,2.30836562842548
"1645",21,2.22484249866303
"1646",22,2.23046155880991
"1647",23,2.25622715183688
"1648",24,2.19036140930734
"1649",25,2.22484249866303
"1650",26,2.22484249866303
"1651",2,1
"1652",3,1
"1653",4,2.11836382239223
"1654",5,2.16387078172661
"1655",6,2.75768544416281
"1656",7,1.91157811154232
"1657",8,1.85974045142484
"1658",9,2.24219625656297
"1659",10,2.36480086783819
"1660",11,2.27592523718336
"1661",12,2.34667274860459
"1662",13,2.45491242156583
"1663",14,2.30408561237348
"1664",15,2.38731050060609
"1665",16,2.03219578706035
"1666",17,2.22775435249174
"1667",18,2.25024884917632
"1668",19,2.11314762634856
"1669",20,2.12515484049748
"1670",21,2.23046155880991
"1671",22,2.30408561237348
"1672",23,2.22484249866303
"1673",24,2.23046155880991
"1674",25,2.23046155880991
"1675",26,2.22484249866303
"1676",2,1.66666666666667
"1677",3,1.97699859872099
"1678",4,1
"1679",5,1.64421867160095
"1680",6,2.29072580134415
"1681",7,2.38882863563721
"1682",8,2.38344308683982
"1683",9,2.09904880242632
"1684",10,2.25212974127658
"1685",11,2.38625702048669
"1686",12,2.24042540573603
"1687",13,2.31284402483571
"1688",14,2.46591104539893
"1689",15,2.3099027304798
"1690",16,2.27529462658435
"1691",17,2.27394493735401
"1692",18,2.25257351004524
"1693",19,2.27723381186822
"1694",20,2.21493262612398
"1695",21,2.21995462128532
"1696",22,2.32793941105476
"1697",23,2.23046155880991
"1698",24,2.1849329567816
"1699",25,2.23046155880991
"1700",26,2.22484249866303
"1701",2,1.83745823263534
"1702",3,1.54070997675401
"1703",4,1.85919771554859
"1704",5,1.90047021578631
"1705",6,1.95815719530846
"1706",7,2.18686441470764
"1707",8,2.3249473106391
"1708",9,2.37563985323838
"1709",10,2.18942378546494
"1710",11,2.59125631470015
"1711",12,2.28851501208248
"1712",13,2.47851324569785
"1713",14,2.49274272338848
"1714",15,2.21460730971256
"1715",16,2.22757572177833
"1716",17,2.1849329567816
"1717",18,2.2483814444268
"1718",19,2.46355127547521
"1719",20,2.21995462128532
"1720",21,2.1849329567816
"1721",22,2.35250421738587
"1722",23,2.24584525349332
"1723",24,2.1849329567816
"1724",25,2.22484249866303
"1725",26,2.22484249866303
"1726",2,2.43183973074357
"1727",3,1.86696447245269
"1728",4,2.52689380658894
"1729",5,1.73699411049591
"1730",6,2.2276843438784
"1731",7,2.42118604550342
"1732",8,2.55536308778785
"1733",9,2.12794895170292
"1734",10,2.18620336264922
"1735",11,2.00419196205622
"1736",12,2.60346395688392
"1737",13,2.17148516190387
"1738",14,2.38599274415691
"1739",15,2.2483814444268
"1740",16,2.1808568875179
"1741",17,2.31575013741731
"1742",18,2.25024884917632
"1743",19,2.13555658754725
"1744",20,2.27723381186822
"1745",21,2.2483814444268
